609	18.7683	 49.4602	20
610	18.7274	 49.5298	20
611	18.6867	 49.5993	20
612	18.6459	 49.6685	20
613	18.6052	 49.7376	20
614	18.5645	 49.8066	20
615	18.5239	 49.8754	20
616	18.4833	 49.944	20
617	18.4428	 50.0124	20
618	18.4023	 50.0807	20
619	18.3619	 50.1488	20
620	18.3215	 50.2168	20
621	18.2812	 50.2845	20
622	18.2409	 50.3522	20
623	18.2006	 50.4196	20
624	18.1604	 50.4869	20
625	18.1203	 50.554	20
626	18.0802	 50.621	20
627	18.0401	 50.6878	20
628	18.0001	 50.7544	20
629	17.9601	 50.8209	20
630	17.9202	 50.8872	20
631	17.8803	 50.9533	20
632	17.8405	 51.0193	20
633	17.8007	 51.0851	20
634	17.761	 51.1507	20
635	17.7213	 51.2162	20
636	17.6817	 51.2815	20
637	17.6421	 51.3467	20
638	17.6026	 51.4117	20
639	17.5631	 51.4765	20
640	17.5236	 51.5412	20
641	17.4842	 51.6057	20
642	17.4449	 51.6701	20
643	17.4056	 51.7342	20
644	17.3664	 51.7983	20
645	17.3272	 51.8621	20
646	17.2881	 51.9258	20
647	17.249	 51.9894	20
648	17.2099	 52.0528	20
649	17.1709	 52.116	20
650	17.132	 52.1791	20
651	17.0931	 52.242	20
652	17.0543	 52.3047	20
653	17.0155	 52.3673	20
654	16.9768	 52.4297	20
655	16.9381	 52.492	20
656	16.8995	 52.5541	20
657	16.8609	 52.616	20
658	16.8224	 52.6778	20
659	16.7839	 52.7394	20
660	16.7455	 52.8009	20
661	16.6687	 52.9235	20
662	16.5922	 53.0455	20
663	16.5159	 53.1669	20
664	16.4398	 53.2876	20
665	16.3639	 53.4077	20
666	16.2882	 53.5272	20
667	16.2127	 53.6461	20
668	16.1374	 53.7643	20
669	16.0624	 53.8819	20
670	15.9876	 53.999	20
671	15.913	 54.1153	20
672	15.8386	 54.2311	20
673	15.7644	 54.3463	20
674	15.6905	 54.4608	20
675	15.6168	 54.5748	20
676	15.5433	 54.6881	20
677	15.47	 54.8009	20
678	15.397	 54.913	20
679	15.3242	 55.0245	20
680	15.2516	 55.1355	20
681	15.1792	 55.2458	20
682	15.1071	 55.3556	20
683	15.0352	 55.4648	20
684	14.9635	 55.5733	20
685	14.8921	 55.6813	20
686	14.8209	 55.7887	20
687	14.75	 55.8955	20
688	14.6792	 56.0018	20
689	14.6088	 56.1074	20
690	14.5385	 56.2125	20
691	14.4685	 56.317	20
692	14.3987	 56.421	20
693	14.3292	 56.5243	20
694	14.2599	 56.6271	20
695	14.1908	 56.7293	20
696	14.122	 56.831	20
697	14.0534	 56.9321	20
698	13.9851	 57.0326	20
699	13.917	 57.1326	20
700	13.8492	 57.232	20
701	13.7815	 57.3309	20
702	13.7142	 57.4292	20
703	13.6471	 57.527	20
704	13.5802	 57.6242	20
705	13.5136	 57.7209	20
706	13.4472	 57.817	20
707	13.381	 57.9126	20
708	13.3151	 58.0077	20
709	13.2495	 58.1022	20
710	13.1841	 58.1962	20
711	13.1189	 58.2896	20
712	13.054	 58.3825	20
713	12.9893	 58.4749	20
714	12.9249	 58.5668	20
715	12.8608	 58.6581	20
716	12.7969	 58.7489	20
717	12.7332	 58.8392	20
718	12.6698	 58.929	20
719	12.6066	 59.0183	20
720	12.5437	 59.107	20
721	12.481	 59.1953	20
722	12.4186	 59.283	20
723	12.3564	 59.3702	20
724	12.2945	 59.457	20
725	12.2328	 59.5432	20
726	12.1714	 59.6289	20
727	12.1102	 59.7141	20
728	12.0493	 59.7989	20
729	11.9886	 59.8831	20
730	11.9282	 59.9669	20
731	11.868	 60.0501	20
732	11.8081	 60.1329	20
733	11.7484	 60.2152	20
734	11.689	 60.297	20
735	11.6298	 60.3783	20
736	11.5709	 60.4591	20
737	11.5122	 60.5395	20
738	11.4538	 60.6194	20
739	11.3957	 60.6988	20
740	11.3377	 60.7778	20
741	11.2801	 60.8563	20
742	11.2226	 60.9343	20
743	11.1655	 61.0119	20
744	11.1085	 61.089	20
745	11.0519	 61.1656	20
746	10.9954	 61.2418	20
747	10.9393	 61.3176	20
748	10.8833	 61.3929	20
749	10.8277	 61.4677	20
750	10.7722	 61.5421	20
751	10.7171	 61.616	20
752	10.6621	 61.6895	20
